instance,n_K,n_C,n_S,n_D,B,tier_used,rev_total,heur_profit,heur_runtime,heur_feasible,greedy_profit,greedy_runtime,greedy_feasible,ub_profit,ub_runtime,ub_status,opt_profit,opt_runtime,opt_status,n_accepted_h,n_accepted_g,n_upgrades_h,n_upgrades_g,scenario,block,seed
S1_baseline_13.txt,18,6,4,3,900,1,54100,45700,0.01966261863708496,True,35500,0.0,True,54100.0,0.0,trivial,45700,0.03511834144592285,optimal,15,15,3,4,S1_baseline,A,20910524
S1_baseline_14.txt,18,6,4,3,900,1,57000,-12000,0.006284236907958984,True,-13500,0.0013031959533691406,True,1500.0,0.0020105838775634766,ok,-12000,0.005232810974121094,optimal,11,11,1,1,S1_baseline,A,20910525
S1_baseline_15.txt,18,6,4,3,900,1,54800,40700,0.008446216583251953,True,2600,0.001005411148071289,True,54800.0,0.0010006427764892578,trivial,40700,0.010834217071533203,optimal,14,12,5,2,S1_baseline,A,20910526
S1_baseline_16.txt,18,6,4,3,900,1,39400,21400,0.010450363159179688,True,17200,0.0,True,39400.0,0.0010445117950439453,trivial,21400,0.011585712432861328,optimal,14,14,7,3,S1_baseline,A,20910527
S1_baseline_17.txt,18,6,4,3,900,1,65600,56000,0.009198665618896484,True,32600,0.0010080337524414062,True,62000.0,0.0020003318786621094,ok,56000,0.0050008296966552734,optimal,15,15,4,5,S1_baseline,A,20910528
S1_baseline_18.txt,18,6,4,3,900,1,70200,15900,0.008275270462036133,True,-18000,0.0,True,41100.0,0.0019998550415039062,ok,15900,0.005999565124511719,optimal,13,12,2,3,S1_baseline,A,20910529
S1_baseline_19.txt,18,6,4,3,900,1,68900,44000,0.010457277297973633,True,32900,0.001226186752319336,True,60200.0,0.0030002593994140625,ok,44000,0.00651240348815918,optimal,14,16,1,2,S1_baseline,A,20910530
S1_baseline_20.txt,18,6,4,3,900,1,31700,7100,0.018101215362548828,True,2300,0.0,True,31700.0,0.0,trivial,7100,0.008999824523925781,optimal,14,14,5,7,S1_baseline,A,20910531
S1_baseline_21.txt,18,6,4,3,900,1,40500,33000,0.0070002079010009766,True,17100,0.0,True,40500.0,0.0,trivial,33000,0.009380102157592773,optimal,16,14,3,2,S1_baseline,A,20910532
S1_baseline_22.txt,18,6,4,3,900,1,52800,36000,0.025959253311157227,True,18300,0.0,True,40800.0,0.0020003318786621094,ok,36000,0.012000083923339844,optimal,15,15,2,2,S1_baseline,A,20910533
S1_baseline_23.txt,18,6,4,3,900,1,45600,20100,0.0069997310638427734,True,8100,0.0009999275207519531,True,20100.0,0.002000570297241211,ok,20100,0.00899958610534668,optimal,14,14,0,0,S1_baseline,A,20910534
S1_baseline_24.txt,18,6,4,3,900,1,59700,46800,0.009337902069091797,True,22800,0.0,True,59700.0,0.0,trivial,46800,0.006650209426879883,optimal,15,14,2,3,S1_baseline,A,20910535
S2_skewed_levels_00.txt,18,6,4,3,900,1,41100,35700,0.009459257125854492,True,25200,0.0,True,41100.0,0.0,trivial,35700,0.007999897003173828,optimal,14,14,5,7,S2_skewed_levels,A,20911511
S2_skewed_levels_01.txt,18,6,4,3,900,1,58600,32500,0.010991334915161133,True,100,0.0,True,40600.0,0.002000093460083008,ok,32500,0.007069110870361328,optimal,12,13,3,3,S2_skewed_levels,A,20911512
S2_skewed_levels_02.txt,18,6,4,3,900,1,48200,42800,0.007006406784057617,True,42800,0.0,True,48200.0,0.0009999275207519531,trivial,42800,0.007999658584594727,optimal,16,16,5,4,S2_skewed_levels,A,20911513
S2_skewed_levels_03.txt,18,6,4,3,900,1,64200,49800,0.02992725372314453,True,24600,0.0,True,60600.0,0.0029997825622558594,ok,49800,0.06715941429138184,optimal,13,15,3,5,S2_skewed_levels,A,20911514
S2_skewed_levels_04.txt,18,6,4,3,900,1,42000,37200,0.009395837783813477,True,33600,0.0010094642639160156,True,42000.0,0.0,trivial,37200,0.006000518798828125,optimal,16,16,7,5,S2_skewed_levels,A,20911515
S2_skewed_levels_05.txt,18,6,4,3,900,1,36500,34700,0.008451700210571289,True,34100,0.0,True,36500.0,0.0,trivial,34700,0.010000228881835938,optimal,17,17,5,5,S2_skewed_levels,A,20911516
S2_skewed_levels_06.txt,18,6,4,3,900,1,37100,23600,0.005003452301025391,True,18800,0.0,True,37100.0,0.0009999275207519531,trivial,23600,0.004999637603759766,optimal,14,13,4,2,S2_skewed_levels,A,20911517
S2_skewed_levels_07.txt,18,6,4,3,900,1,34800,28500,0.012909412384033203,True,19200,0.0,True,34800.0,0.0,trivial,28500,0.009638309478759766,optimal,16,14,8,6,S2_skewed_levels,A,20911518
S2_skewed_levels_08.txt,18,6,4,3,900,1,42800,41000,0.01918816566467285,True,40400,0.0,True,42800.0,0.001483917236328125,trivial,41000,0.0064165592193603516,optimal,17,17,5,4,S2_skewed_levels,A,20911519
S2_skewed_levels_09.txt,18,6,4,3,900,1,45500,38300,0.008690834045410156,True,37400,0.0,True,43700.0,0.002353668212890625,ok,38300,0.008753299713134766,optimal,15,15,5,6,S2_skewed_levels,A,20911520
S2_skewed_levels_10.txt,18,6,4,3,900,1,52400,38000,0.007285118103027344,True,24800,0.0,True,52400.0,0.0,trivial,38000,0.008516073226928711,optimal,12,15,3,4,S2_skewed_levels,A,20911521
S2_skewed_levels_11.txt,18,6,4,3,900,1,34700,32000,0.015311002731323242,True,22700,0.0010068416595458984,True,34700.0,0.0,trivial,32000,0.008228540420532227,optimal,17,16,11,8,S2_skewed_levels,A,20911522
S2_skewed_levels_12.txt,18,6,4,3,900,1,48300,29100,0.0214388370513916,True,-7800,0.0,True,45300.0,0.002012014389038086,ok,29100,0.025762081146240234,optimal,14,12,5,5,S2_skewed_levels,A,20911523
S2_skewed_levels_13.txt,18,6,4,3,900,1,35800,19000,0.01732921600341797,True,15400,0.0012669563293457031,True,34000.0,0.0023310184478759766,ok,19000,0.009545087814331055,optimal,13,14,5,6,S2_skewed_levels,A,20911524
S2_skewed_levels_14.txt,18,6,4,3,900,1,37300,30700,0.008912324905395508,True,30100,0.0,True,37300.0,0.0,trivial,30700,0.006032228469848633,optimal,15,16,5,5,S2_skewed_levels,A,20911525
S2_skewed_levels_15.txt,18,6,4,3,900,1,37000,37000,0.009606361389160156,True,26800,0.0,True,37000.0,0.0010204315185546875,trivial,37000,0.008033275604248047,optimal,18,16,5,5,S2_skewed_levels,A,20911526
S2_skewed_levels_16.txt,18,6,4,3,900,1,65600,48200,0.015553951263427734,True,-15400,0.0,True,65600.0,0.0,trivial,48200,0.01150059700012207,optimal,16,14,4,6,S2_skewed_levels,A,20911527
S2_skewed_levels_17.txt,18,6,4,3,900,1,47000,34400,0.016127347946166992,True,9200,0.0012772083282470703,True,41600.0,0.002450704574584961,ok,34400,0.008589506149291992,optimal,14,13,8,5,S2_skewed_levels,A,20911528
S2_skewed_levels_18.txt,18,6,4,3,900,1,40400,35600,0.007427692413330078,True,23600,0.0,True,40400.0,0.0010528564453125,trivial,35600,0.012712478637695312,optimal,15,14,6,4,S2_skewed_levels,A,20911529
S2_skewed_levels_19.txt,18,6,4,3,900,1,45600,35700,0.0184783935546875,True,16200,0.0014171600341796875,True,45600.0,0.0,trivial,35700,0.013694286346435547,optimal,14,14,6,7,S2_skewed_levels,A,20911530
S2_skewed_levels_20.txt,18,6,4,3,900,1,39300,18300,0.030971527099609375,True,8700,0.0,True,39300.0,0.0,trivial,18300,0.02277660369873047,optimal,13,12,6,6,S2_skewed_levels,A,20911531
S2_skewed_levels_21.txt,18,6,4,3,900,1,38600,26600,0.010560035705566406,True,17000,0.0009996891021728516,True,38600.0,0.0,trivial,26600,0.00985574722290039,optimal,14,14,5,7,S2_skewed_levels,A,20911532
S2_skewed_levels_22.txt,18,6,4,3,900,1,57300,55500,0.008140087127685547,True,50700,0.0,True,57300.0,0.0,trivial,55500,0.006301403045654297,optimal,17,16,7,4,S2_skewed_levels,A,20911533
S2_skewed_levels_23.txt,18,6,4,3,900,1,36600,34800,0.020670175552368164,True,18000,0.0,True,36600.0,0.0010001659393310547,trivial,34800,0.01687932014465332,optimal,17,15,6,5,S2_skewed_levels,A,20911534
S2_skewed_levels_24.txt,18,6,4,3,900,1,45800,42200,0.007002353668212891,True,31400,0.0,True,45800.0,0.0,trivial,42200,0.007493019104003906,optimal,16,15,5,5,S2_skewed_levels,A,20911535
S3_imbalanced_flow_00.txt,18,6,4,3,900,1,61000,21400,0.006922721862792969,True,8800,0.0,True,50200.0,0.0020127296447753906,ok,21400,0.0051386356353759766,optimal,12,13,2,2,S3_imbalanced_flow,A,20912511
S3_imbalanced_flow_01.txt,18,6,4,3,900,1,72100,21400,0.0076787471771240234,True,-23300,0.0,True,42100.0,0.002004861831665039,ok,21400,0.007280588150024414,optimal,12,13,1,3,S3_imbalanced_flow,A,20912512
S3_imbalanced_flow_02.txt,18,6,4,3,900,1,59300,9500,0.019021987915039062,True,-5500,0.0,True,17300.0,0.003387928009033203,ok,9500,0.01601719856262207,optimal,13,13,2,2,S3_imbalanced_flow,A,20912513
S3_imbalanced_flow_03.txt,18,6,4,3,900,1,56000,18800,0.007308244705200195,True,9200,0.0,True,44000.0,0.0019998550415039062,ok,18800,0.005718231201171875,optimal,14,13,2,2,S3_imbalanced_flow,A,20912514
S3_imbalanced_flow_04.txt,18,6,4,3,900,1,70100,45200,0.008288383483886719,True,18800,0.0,True,65600.0,0.002001523971557617,ok,45200,0.010215997695922852,optimal,13,14,2,3,S3_imbalanced_flow,A,20912515
S3_imbalanced_flow_05.txt,18,6,4,3,900,1,43100,33200,0.008688926696777344,True,28100,0.0012905597686767578,True,43100.0,0.0,trivial,33200,0.006294965744018555,optimal,15,15,6,3,S3_imbalanced_flow,A,20912516
S3_imbalanced_flow_06.txt,18,6,4,3,900,1,73600,13900,0.0064373016357421875,True,10600,0.0,True,25600.0,0.003080606460571289,ok,13900,0.008121967315673828,optimal,14,14,1,2,S3_imbalanced_flow,A,20912517
S3_imbalanced_flow_07.txt,18,6,4,3,900,1,61600,55600,0.008229970932006836,True,10000,0.0,True,57400.0,0.002320528030395508,ok,55600,0.011019229888916016,optimal,15,15,3,2,S3_imbalanced_flow,A,20912518
S3_imbalanced_flow_08.txt,18,6,4,3,900,1,53400,30300,0.0127716064453125,True,20100,0.0014615058898925781,True,46200.0,0.00318145751953125,ok,30300,0.014708280563354492,optimal,13,13,1,1,S3_imbalanced_flow,A,20912519
S3_imbalanced_flow_09.txt,18,6,4,3,900,1,72300,-600,0.017792701721191406,True,-36600,0.0009982585906982422,True,61500.0,0.002025604248046875,ok,-600,0.011021852493286133,optimal,11,12,2,3,S3_imbalanced_flow,A,20912520
S3_imbalanced_flow_10.txt,18,6,4,3,900,1,68500,53800,0.007191896438598633,True,14500,0.0,True,68500.0,0.0,trivial,53800,0.004019021987915039,optimal,15,16,2,3,S3_imbalanced_flow,A,20912521
S3_imbalanced_flow_11.txt,18,6,4,3,900,1,46100,39800,0.02386641502380371,True,3800,0.0,True,46100.0,0.0,trivial,39800,0.014873504638671875,optimal,16,14,0,2,S3_imbalanced_flow,A,20912522
S3_imbalanced_flow_12.txt,18,6,4,3,900,1,85500,10800,0.0068454742431640625,True,-8700,0.0,True,15300.0,0.0011479854583740234,ok,10800,0.006075143814086914,optimal,12,13,3,2,S3_imbalanced_flow,A,20912523
S3_imbalanced_flow_13.txt,18,6,4,3,900,1,48100,40300,0.012724637985229492,True,25600,0.0010004043579101562,True,48100.0,0.0,trivial,40300,0.009465456008911133,optimal,16,15,5,5,S3_imbalanced_flow,A,20912524
S3_imbalanced_flow_14.txt,18,6,4,3,900,1,81000,45600,0.00835561752319336,True,24000,0.0010802745819091797,True,55800.0,0.002000570297241211,ok,45600,0.00600123405456543,optimal,13,14,0,0,S3_imbalanced_flow,A,20912525
S3_imbalanced_flow_15.txt,18,6,4,3,900,1,47100,33300,0.010681629180908203,True,2400,0.0010099411010742188,True,42600.0,0.003010272979736328,ok,33300,0.011293649673461914,optimal,14,13,5,5,S3_imbalanced_flow,A,20912526
S3_imbalanced_flow_16.txt,18,6,4,3,900,1,39500,22700,0.006234169006347656,True,3500,0.0,True,33500.0,0.0020008087158203125,ok,22700,0.005999565124511719,optimal,14,15,2,3,S3_imbalanced_flow,A,20912527
S3_imbalanced_flow_17.txt,18,6,4,3,900,1,55000,24100,0.010581731796264648,True,11800,0.0,True,28000.0,0.003000020980834961,ok,24100,0.00899958610534668,optimal,14,15,3,2,S3_imbalanced_flow,A,20912528
S3_imbalanced_flow_18.txt,18,6,4,3,900,1,37300,32800,0.011289596557617188,True,19300,0.0010004043579101562,True,37300.0,0.0009999275207519531,trivial,32800,0.008999824523925781,optimal,17,14,5,4,S3_imbalanced_flow,A,20912529
S3_imbalanced_flow_19.txt,18,6,4,3,900,1,52900,43300,0.008004903793334961,True,15100,0.0,True,52900.0,0.0010023117065429688,trivial,43300,0.0069997310638427734,optimal,16,15,3,2,S3_imbalanced_flow,A,20912530
S3_imbalanced_flow_20.txt,18,6,4,3,900,1,66100,37600,0.00600123405456543,True,-2600,0.0,True,46600.0,0.0019998550415039062,ok,37600,0.006000041961669922,optimal,13,13,2,2,S3_imbalanced_flow,A,20912531
S3_imbalanced_flow_21.txt,18,6,4,3,900,1,68300,24200,0.0070438385009765625,True,-4000,0.0,True,44900.0,0.002000093460083008,ok,24200,0.006000041961669922,optimal,11,11,0,2,S3_imbalanced_flow,A,20912532
S3_imbalanced_flow_22.txt,18,6,4,3,900,1,58800,26700,0.012463569641113281,True,11400,0.0,True,29400.0,0.0019986629486083984,ok,26700,0.00534510612487793,optimal,14,15,1,3,S3_imbalanced_flow,A,20912533
S3_imbalanced_flow_23.txt,18,6,4,3,900,1,58800,9000,0.011490106582641602,True,-4200,0.0,True,19800.0,0.003154277801513672,ok,9000,0.010078191757202148,optimal,13,15,2,3,S3_imbalanced_flow,A,20912534
S3_imbalanced_flow_24.txt,18,6,4,3,900,1,55600,24100,0.01948690414428711,True,4600,0.001004934310913086,True,55600.0,0.0,trivial,24100,0.011210441589355469,optimal,12,13,2,4,S3_imbalanced_flow,A,20912535
S4_high_demand_00.txt,28,6,4,3,900,1,82100,23900,0.013003110885620117,True,9200,0.0,True,43100.0,0.0020003318786621094,ok,23900,0.018001079559326172,optimal,20,19,6,6,S4_high_demand,A,20913511
S4_high_demand_01.txt,28,6,4,3,900,1,95500,11500,0.018445968627929688,True,-25700,0.0,True,49300.0,0.0020008087158203125,ok,11500,0.013999700546264648,optimal,20,21,4,8,S4_high_demand,A,20913512
S4_high_demand_02.txt,28,6,4,3,900,1,54800,42500,0.020977258682250977,True,3500,0.0,True,54800.0,0.0010001659393310547,trivial,42500,0.01782822608947754,optimal,23,18,7,5,S4_high_demand,A,20913513
S4_high_demand_03.txt,28,6,4,3,900,1,102500,33500,0.018491268157958984,True,-48700,0.0010526180267333984,True,59300.0,0.002000093460083008,ok,33500,0.026999711990356445,optimal,16,20,1,6,S4_high_demand,A,20913514
S4_high_demand_04.txt,28,6,4,3,900,1,86900,32600,0.01448678970336914,True,11900,0.0,True,67700.0,0.0019998550415039062,ok,32600,0.01600050926208496,optimal,17,19,3,8,S4_high_demand,A,20913515
S4_high_demand_05.txt,28,6,4,3,900,1,98400,15000,0.058809518814086914,True,-30000,0.0,True,83400.0,0.0019998550415039062,ok,15000,0.04103708267211914,optimal,15,16,4,4,S4_high_demand,A,20913516
S4_high_demand_06.txt,28,6,4,3,900,1,70600,28000,0.013007164001464844,True,2200,0.0,True,51100.0,0.0030002593994140625,ok,28000,0.011000871658325195,optimal,18,18,4,5,S4_high_demand,A,20913517
S4_high_demand_07.txt,28,6,4,3,900,1,75300,29700,0.013228178024291992,True,0,0.0,True,58800.0,0.002153635025024414,ok,29700,0.010365009307861328,optimal,19,20,5,4,S4_high_demand,A,20913518
S4_high_demand_08.txt,28,6,4,3,900,1,81500,18800,0.013832807540893555,True,-7600,0.0,True,51800.0,0.003110647201538086,ok,18800,0.012942075729370117,optimal,17,18,3,5,S4_high_demand,A,20913519
S4_high_demand_09.txt,28,6,4,3,900,1,111800,-2800,0.023742198944091797,True,-44200,0.0010073184967041016,True,42200.0,0.0030138492584228516,ok,-2800,0.011092424392700195,optimal,16,15,5,6,S4_high_demand,A,20913520
S4_high_demand_10.txt,28,6,4,3,900,1,86200,36100,0.012078523635864258,True,-9200,0.0010294914245605469,True,60700.0,0.0020101070404052734,ok,36100,0.01104879379272461,optimal,16,21,2,2,S4_high_demand,A,20913521
S4_high_demand_11.txt,28,6,4,3,900,1,113000,-7900,0.018624544143676758,True,-53500,0.0010082721710205078,True,5000.0,0.0030145645141601562,ok,-7900,0.014100074768066406,optimal,19,19,5,7,S4_high_demand,A,20913522
S4_high_demand_12.txt,28,6,4,3,900,1,100600,-10400,0.014535665512084961,True,-63200,0.0,True,12400.0,0.0030002593994140625,ok,-10400,0.013289928436279297,optimal,14,16,1,2,S4_high_demand,A,20913523
S4_high_demand_13.txt,28,6,4,3,900,1,81900,19200,0.06539440155029297,True,-29100,0.0,True,70800.0,0.0020360946655273438,ok,19200,0.02906322479248047,optimal,17,17,5,5,S4_high_demand,A,20913524
S4_high_demand_14.txt,28,6,4,3,900,1,105900,-6000,0.011688947677612305,True,-26700,0.0010178089141845703,True,21600.0,0.0030193328857421875,ok,-6000,0.010462522506713867,optimal,14,14,1,4,S4_high_demand,A,20913525
S4_high_demand_15.txt,28,6,4,3,900,1,104300,29600,0.02148890495300293,True,10700,0.0010001659393310547,True,57800.0,0.0030193328857421875,ok,29600,0.011960029602050781,optimal,16,18,1,2,S4_high_demand,A,20913526
S4_high_demand_16.txt,28,6,4,3,900,1,81600,39600,0.01463007926940918,True,-4800,0.0009999275207519531,True,68100.0,0.0019998550415039062,ok,39600,0.011264324188232422,optimal,17,18,6,6,S4_high_demand,A,20913527
S4_high_demand_17.txt,28,6,4,3,900,1,84700,35200,0.016918420791625977,True,-8600,0.0,True,60700.0,0.001999378204345703,ok,35200,0.01201486587524414,optimal,18,20,2,6,S4_high_demand,A,20913528
S4_high_demand_18.txt,28,6,4,3,900,1,80800,12100,0.012073278427124023,True,5800,0.0011434555053710938,True,53500.0,0.0030040740966796875,ok,12100,0.010599851608276367,optimal,17,18,5,5,S4_high_demand,A,20913529
S4_high_demand_19.txt,28,6,4,3,900,1,78600,21600,0.021657466888427734,True,-5400,0.0010106563568115234,True,57000.0,0.0023450851440429688,ok,21600,0.012415170669555664,optimal,22,19,7,5,S4_high_demand,A,20913530
S4_high_demand_20.txt,28,6,4,3,900,1,98100,10200,0.01793980598449707,True,-46200,0.0012257099151611328,True,56400.0,0.003000497817993164,ok,10200,0.012999534606933594,optimal,15,18,1,5,S4_high_demand,A,20913531
S4_high_demand_21.txt,28,6,4,3,900,1,92400,27900,0.02422475814819336,True,-3300,0.0,True,54000.0,0.002000093460083008,ok,27900,0.011999130249023438,optimal,17,18,3,7,S4_high_demand,A,20913532
S4_high_demand_22.txt,28,6,4,3,900,1,116900,23000,0.05280447006225586,True,-49300,0.0,True,68000.0,0.002000093460083008,ok,23000,0.015999794006347656,optimal,16,17,2,3,S4_high_demand,A,20913533
S4_high_demand_23.txt,28,6,4,3,900,1,104200,7600,0.014506816864013672,True,-23000,0.0,True,22000.0,0.002002239227294922,ok,7600,0.015999555587768555,optimal,18,19,1,2,S4_high_demand,A,20913534
S4_high_demand_24.txt,28,6,4,3,900,1,97800,12000,0.015628576278686523,True,-9600,0.0010066032409667969,True,43800.0,0.0029997825622558594,ok,12000,0.015208244323730469,optimal,17,18,4,5,S4_high_demand,A,20913535
M1_baseline_00.txt,200,20,8,5,4000,2,601600,-4400,0.003236532211303711,True,-251900,0.0030002593994140625,True,442600.0,0.0050013065338134766,ok,,,skipped,77,105,16,33,M1_baseline,B,20920511
M1_baseline_01.txt,200,20,8,5,4000,2,643800,-39300,0.002000093460083008,True,-317100,0.003000497817993164,True,416400.0,0.006064176559448242,ok,,,skipped,90,120,14,26,M1_baseline,B,20920512
M1_baseline_02.txt,200,20,8,5,4000,2,671700,-101400,0.005181789398193359,True,-296700,0.001999378204345703,True,390300.0,0.006154060363769531,ok,,,skipped,79,102,10,26,M1_baseline,B,20920513
M1_baseline_03.txt,200,20,8,5,4000,2,580700,99800,0.002001523971557617,True,-121000,0.0029997825622558594,True,473300.0,0.00400090217590332,ok,,,skipped,93,114,14,28,M1_baseline,B,20920514
M1_baseline_04.txt,200,20,8,5,4000,2,629200,21700,0.0019998550415039062,True,-192200,0.003000974655151367,True,452500.0,0.00500035285949707,ok,,,skipped,86,118,14,37,M1_baseline,B,20920515
M1_baseline_05.txt,200,20,8,5,4000,2,645700,-36800,0.002001523971557617,True,-305900,0.0042002201080322266,True,481900.0,0.0060007572174072266,ok,,,skipped,88,115,17,36,M1_baseline,B,20920516
M1_baseline_06.txt,200,20,8,5,4000,2,646300,64000,0.0010006427764892578,True,-293600,0.005305051803588867,True,494500.0,0.0039997100830078125,ok,,,skipped,88,113,6,29,M1_baseline,B,20920517
M1_baseline_07.txt,200,20,8,5,4000,2,554800,74800,0.0020003318786621094,True,-285500,0.002000093460083008,True,490300.0,0.0030007362365722656,ok,,,skipped,84,106,12,35,M1_baseline,B,20920518
M1_baseline_08.txt,200,20,8,5,4000,2,584600,25400,0.0019996166229248047,True,-289000,0.0019996166229248047,True,476900.0,0.005113124847412109,ok,,,skipped,84,105,13,26,M1_baseline,B,20920519
M1_baseline_09.txt,200,20,8,5,4000,2,625400,54200,0.0009999275207519531,True,-315100,0.002001047134399414,True,526700.0,0.0030002593994140625,ok,,,skipped,86,111,11,25,M1_baseline,B,20920520
M1_baseline_10.txt,200,20,8,5,4000,2,601900,67900,0.002000570297241211,True,-164900,0.0019998550415039062,True,472600.0,0.004120826721191406,ok,,,skipped,93,117,13,37,M1_baseline,B,20920521
M1_baseline_11.txt,200,20,8,5,4000,2,630700,49000,0.003000020980834961,True,-278000,0.0030002593994140625,True,538600.0,0.0029997825622558594,ok,,,skipped,90,109,10,31,M1_baseline,B,20920522
M1_baseline_12.txt,200,20,8,5,4000,2,673200,-73200,0.002000093460083008,True,-270900,0.0035026073455810547,True,439800.0,0.005097150802612305,ok,,,skipped,86,110,11,21,M1_baseline,B,20920523
M1_baseline_13.txt,200,20,8,5,4000,2,778200,-122400,0.0023331642150878906,True,-417000,0.0031502246856689453,True,322200.0,0.007016420364379883,ok,,,skipped,87,110,6,26,M1_baseline,B,20920524
M1_baseline_14.txt,200,20,8,5,4000,2,584600,37700,0.0029990673065185547,True,-243400,0.0019998550415039062,True,501200.0,0.002999544143676758,ok,,,skipped,87,103,17,30,M1_baseline,B,20920525
M1_baseline_15.txt,200,20,8,5,4000,2,617400,-6000,0.001999378204345703,True,-300000,0.002999544143676758,True,420600.0,0.005982160568237305,ok,,,skipped,81,107,8,28,M1_baseline,B,20920526
M1_baseline_16.txt,200,20,8,5,4000,2,697100,-151600,0.0021543502807617188,True,-442600,0.002001047134399414,True,382700.0,0.00697779655456543,ok,,,skipped,81,105,7,24,M1_baseline,B,20920527
M1_baseline_17.txt,200,20,8,5,4000,2,679200,-49800,0.0020105838775634766,True,-361800,0.0035257339477539062,True,497100.0,0.0056073665618896484,ok,,,skipped,84,117,5,30,M1_baseline,B,20920528
M1_baseline_18.txt,200,20,8,5,4000,2,627500,-65500,0.0035958290100097656,True,-256600,0.003347635269165039,True,391100.0,0.006262302398681641,ok,,,skipped,77,110,13,40,M1_baseline,B,20920529
M1_baseline_19.txt,200,20,8,5,4000,2,704200,-98600,0.002000093460083008,True,-402800,0.0029997825622558594,True,433300.0,0.0050008296966552734,ok,,,skipped,83,109,8,29,M1_baseline,B,20920530
M1_baseline_20.txt,200,20,8,5,4000,2,746100,-184500,0.0031054019927978516,True,-373200,0.003998994827270508,True,378000.0,0.007007598876953125,ok,,,skipped,76,107,4,19,M1_baseline,B,20920531
M1_baseline_21.txt,200,20,8,5,4000,2,587400,42000,0.002000093460083008,True,-142500,0.002000093460083008,True,500700.0,0.0040013790130615234,ok,,,skipped,83,119,19,29,M1_baseline,B,20920532
M1_baseline_22.txt,200,20,8,5,4000,2,696400,-76100,0.0031583309173583984,True,-299000,0.003000020980834961,True,380200.0,0.00500178337097168,ok,,,skipped,85,112,10,25,M1_baseline,B,20920533
M1_baseline_23.txt,200,20,8,5,4000,2,647000,-71800,0.0020003318786621094,True,-368500,0.003000020980834961,True,492200.0,0.003999948501586914,ok,,,skipped,78,100,8,18,M1_baseline,B,20920534
M1_baseline_24.txt,200,20,8,5,4000,2,662800,-26000,0.0015048980712890625,True,-337100,0.003000020980834961,True,459700.0,0.005001068115234375,ok,,,skipped,79,107,14,32,M1_baseline,B,20920535
